"Census Blockgroup","Children","Children_wNULLvalues","Elderly","Elderly_wNULLvalues","NonWhite","NonWhite_wNullvalues","Poverty","Poverty_wNULLvalues","Education","Education_wNULLvalues","English","English_wNULLvalues","Elevation","SeaLevelRise","Precipitation","Diabetes","MentalHealth","Asthma","Disability","Disability_wNULLvalues","HousingQuality","Homeless","LivAlone","LivAlone_wNULLvalues","FloodHealthIndex","FloodHealthIndex_Quintiles"
"060750332041","0.05845904903",,"0.20700004965","0.20700004965","0.665","0.665","0.49304107065","0.49304107065","0.93800029404","0.93800029404","0.18300003207",,"119.854","0","0","8","13.81","3.9498","0.11800002946","0.11800002946","1.386","0.2606","0.35600006128","0.35600006128","47.6131","3"
"060750329014","0.14647706491","0.14647706491","0.18700009063","0.18700009063","0.782","0.782","0.21172010391","0.21172010391","0.85400036979","0.85400036979","0.17200008918","0.17200008918","127.84","0","0.004112","6.4","10.72","2.498","0.10100004604","0.10100004604","3.82555","1.8761","0.13700011002","0.13700011002","47.6129","3"
"060750255006","0.195809257","0.195809257","0.11199959012","0.11199959012","0.807001","0.807001","0.23418911128","0.23418911128","0.87799676182","0.87799676182","0.11999954008",,"104.249","0","0.030467","8.1169","14.201","4.4376","0.06399976553","0.06399976553","4.20224","0.5098","0.20299925929","0.20299925929","47.6061","3"
"060750158011","0.14266308704","0.14266308704","0.12800020209","0.12800020209","0.584","0.584","0.36155736588","0.36155736588","0.93000081988","0.93000081988","0.08600017284","0.08600017284","105.946","0","0.000542616","12.1","23.1","5.4453","0.12100012409","0.12100012409","2.40385","3.7988","0.29200044938","0.29200044938","47.5797","3"
"060750264021","0.1852823066","0.1852823066","0.16499949048","0.16499949048","0.91","0.91","0.17845843952","0.17845843952","0.82299743238","0.82299743238","0.16699944354","0.16699944354","213.111","0","0.001231","11.2","16.81","7.5022","0.10099969102","0.10099969102","2.04918","17.613","0.21599951354","0.21599951354","47.5731","3"
"060750401004","0.108746","0.108746","0.139","0.139","0.4","0.4","0.264266","0.264266","0.91","0.91","0.159","0.159","163.888","0","0.00709641","3.1885","6.666","1.9167","0.116","0.116","7.43494","1.7084","0.384","0.384","47.5529","3"
"060750129021","0.07239196948",,"0.11499994417","0.11499994417","0.272","0.272","0.13714481155","0.13714481155","0.98299936173","0.98299936173","0.02499994372",,"31.8725","0","0.0249746","0.0036","5.1716","0.0018","0.03800003006",,"10.4406","0.3448","0.55099945965","0.55099945965","47.5327","3"
"060750210002","0.08944683549","0.08944683549","0.09199982697","0.09199982697","0.313001","0.313001","0.11115979179","0.11115979179","0.97099815278","0.97099815278","0.03699992696",,"72.7447","0","0.000755595","13.9","37.03","6.7351","0.07299986285","0.07299986285","11.6001","2.1589","0.42499918108","0.42499918108","47.5263","3"
"060750169001","0.052191","0.052191","0.088","0.088","0.299","0.299","0.210438","0.210438","0.952","0.952","0.012",,"85.7603","0","0.00536683","5.9","5.44","3.0756","0.109","0.109","10.2293","2.1589","0.452","0.452","47.5262","3"
"060750110003","0.04959500938","0.04959500938","0.10300000819",,"0.538","0.538","0.27286401054","0.27286401054","0.84400013435","0.84400013435","0.13300000416",,"174.831","0","0","7.9","30.47","3.8247","0.05900000443",,"7.64088","4.9374","0.43200007919","0.43200007919","47.5065","3"
"060750262003","0.162424","0.162424","0.173","0.173","0.884","0.884","0.276474","0.276474","0.77","0.77","0.197","0.197","245.648","0","0.00313609","8.2","14.28","4.4834","0.09","0.09","4.42152","0.5207","0.065","0.065","47.2797","3"
"060750352015","0.155141","0.155141","0.127","0.127","0.673","0.673","0.2189","0.2189","0.852","0.852","0.112","0.112","8.9134","0","0.0135013","4.3","8.28","2.8093","0.082","0.082","1.94742","1.8761","0.246","0.246","47.2727","3"
"060750255005","0.19581","0.19581","0.112","0.112","0.807","0.807","0.23419","0.23419","0.878","0.878","0.12","0.12","123","0","0.0101262","8.2","14.28","4.4834","0.064","0.064","6.23053","0.5207","0.203","0.203","47.2595","3"
"060750314001","0.112635","0.112635","0.141","0.141","0.898","0.898","0.421786","0.421786","0.707","0.707","0.232","0.232","337.153","0","0.00049562","8.2","14.28","4.4834","0.112","0.112","6.67557","0.5207","0.227","0.227","47.2532","3"
"060750426012","0.176113","0.176113","0.144","0.144","0.595","0.595","0.384578","0.384578","0.82","0.82","0.228","0.228","113.76","0","0.00157265","4.3","12.69","2.7109","0.078","0.078","2.99732","4.6154","0.448","0.448","47.213","3"
"060750205002","0.070746","0.070746","0.118","0.118","0.221","0.221","0.19044","0.19044","0.98","0.98","0.028",,"108.902","0","0.0111551","5.9","5.44","3.0756","0.057","0.057","9.82456","2.1589","0.431","0.431","47.1928","3"
"060750263031","0.21244031273","0.21244031273","0.147087883","0.147087883","0.885489","0.885489","0.28859136228","0.28859136228","0.706811572","0.706811572","0.242843082","0.242843082","251.393","0","0.00679398","8.0832","14.0765","4.4195","0.085883529","0.085883529","2.48756","0.5207","0.140177714","0.140177714","46.9663","3"
"060750330005","0.17482925169","0.17482925169","0.15899841","0.15899841","0.644004","0.644004","0.22560374394","0.22560374394","0.85499145","0.85499145","0.11499885","0.11499885","110.943","0","0.0078087","6.4","10.72","2.498","0.07899921","0.07899921","4.81622","1.8761","0.2299977","0.2299977","46.9195","3"
"060750231021","0.35112909727","0.35112909727","0.08400000996","0.08400000996","0.944",,"0.60143718393","0.60143718393","0.83500016748","0.83500016748","0.04200002324",,"5.77501","0","0.000833153","23.2","38.58","16.1156","0.11000002798","0.11000002798","1.37174","17.613","0.23800006616","0.23800006616","46.9129","3"
"060750353002","0.133925","0.133925","0.187","0.187","0.755","0.755","0.214404","0.214404","0.763","0.763","0.184","0.184","87.8286","0","0.00238869","6.4","10.72","2.498","0.095","0.095","1.76018","1.8761","0.227","0.227","46.6196","3"
"060750263023","0.18227961134","0.18227961134","0.128093904","0.128093904","0.838145","0.838145","0.2222240569","0.2222240569","0.781472112","0.781472112","0.144974496","0.144974496","140.584","0","0.00234836","10.0788","15.8457","6.3836","0.09433272","0.09433272","3.71107","2.0779","0.15887616","0.15887616","46.6063","3"
"060750478013","0.10353528146","0.10353528146","0.21200029448","0.21200029448","0.683999","0.683999","0.22906762821","0.22906762821","0.89500158744","0.89500158744","0.21500035755","0.21500035755","152.166","0","0.000251354","4.3","12.69","2.7109","0.14000023631","0.14000023631","1.98059","4.6154","0.29700081348","0.29700081348","46.5731","3"
"060750614001","0.177956","0.177956","0.061","0.061","0.43","0.43","0.200711","0.200711","0.928","0.928","0.046",,"7.33509","0","0.00284783","9.9265","14.6794","4.697","0.073","0.073","3.54755","17.613","0.267","0.267","46.5528","3"
"060750207002","0.077391","0.077391","0.077","0.077","0.308","0.308","0.163074","0.163074","0.981","0.981","0.053","0.053","39.671","0","0.000545124","13.9","37.03","6.7351","0.065","0.065","12.4265","2.1589","0.398","0.398","46.5263","3"
"060750332031","0.12060320602","0.12060320602","0.09600096","0.09600096","0.578996","0.578996","0.37013870135","0.37013870135","0.9200092","0.9200092","0.12900129","0.12900129","39.1923","0","0.00174725","8","13.81","3.9498","0.10300103","0.10300103","3.58102","0.2606","0.24900249","0.24900249","46.2729","3"
"060750253001","0.162098","0.162098","0.086","0.086","0.492","0.492","0.204373","0.204373","0.923","0.923","0.106","0.106","97.6901","0","0.00266835","13.9","37.03","6.7351","0.057","0.057","4.55729","3.2195","0.259","0.259","46.2329","3"
"060750452003","0.154662","0.154662","0.152","0.152","0.548","0.548","0.258678","0.258678","0.892","0.892","0.183","0.183","207.552","0","0.0113549","3.2004","6.6905","1.9239","0.107","0.107","4.15369","4.6154","0.291","0.291","46.2196","3"
"060750210003","0.08944704123","0.08944704123","0.09200002707","0.09200002707","0.313","0.313","0.11116001961","0.11116001961","0.97100026907","0.97100026907","0.03700000167",,"76.3","0","0.000351117","13.9","37.03","6.7351","0.07300001172",,"10.1471","2.1589","0.42500010132","0.42500010132","46.193","3"
"060750260042","0.16981466037","0.16981466037","0.130999738","0.130999738","0.91","0.91","0.37161825676","0.37161825676","0.730998538","0.730998538","0.272999454","0.272999454","208.661","0","0.00122563","8.2318","14.3068","4.5154","0.09499981","0.09499981","3.8115","0.5207","0.153999692","0.153999692","45.9531","3"
"060750353003","0.133925","0.133925","0.187","0.187","0.755","0.755","0.214404","0.214404","0.763","0.763","0.184","0.184","56.7692","0","0.000605946","6.4","10.72","2.498","0.095","0.095","2.48293","1.8761","0.227","0.227","45.9463","3"
"060750353005","0.1339251106","0.1339251106","0.18700007611","0.18700007611","0.754999","0.754999","0.21440426019","0.21440426019","0.76300072623","0.76300072623","0.18400011289",,"47.936","0","0.00023493","6.404","10.7277","2.5016","0.09500013358","0.09500013358","2.07523","1.8761","0.22700030306","0.22700030306","45.9463","3"
"060750479011","0.146255","0.146255","0.178","0.178","0.573","0.573","0.255079","0.255079","0.904","0.904","0.081","0.081","112.44","0","0.00206065","4.3","12.69","2.7109","0.116","0.116","4.39009","4.6154","0.318","0.318","45.8863","3"
"060750167001","0.04448908996",,"0.0740000481","0.0740000481","0.227","0.227","0.20369618214","0.20369618214","0.98400075335","0.98400075335","0.00600000853",,"128.506","0","0.0190131","6.4","14.39","3.6513","0.03700006284",,"4.30769","3.7988","0.41500037241","0.41500037241","45.8795","3"
"060750152001","0.09655200477",,"0.2010002329","0.2010002329","0.34","0.34","0.2254641007","0.2254641007","0.97200060725","0.97200060725","0.08100004079",,"180.722","0","0","7.9","30.47","3.8247","0.11500012698","0.11500012698","3.4075","3.2144","0.61600045396","0.61600045396","45.8665","3"
"060750167004","0.04448916058",,"0.0740001442",,"0.227","0.227","0.20369630072","0.20369630072","0.98400080941","0.98400080941","0.00600004336",,"153.25","0","0.0141091","6.4","14.39","3.6513","0.037000129",,"6.48882","3.7988","0.41500047105","0.41500047105","45.8662","3"
"060750109001","0.06392380823","0.06392380823","0.144999565","0.144999565","0.355002","0.355002","0.16518950443","0.16518950443","0.954997135","0.954997135","0.077999766","0.077999766","190.555","0","0.000691796","7.8905","30.4065","3.8325","0.076999769","0.076999769","8.14664","2.6394","0.53999838","0.53999838","45.8531","3"
"060750351007","0.161644","0.161644","0.171","0.171","0.675","0.675","0.209019","0.209019","0.871","0.871","0.103","0.103","53.8619","0","0.00265729","4.8076","8.8698","2.7341","0.079","0.079","4.20463","1.8761","0.248","0.248","45.5862","3"
"060750402002","0.11719201581","0.11719201581","0.14600001554","0.14600001554","0.511","0.511","0.16156002644","0.16156002644","0.89700009117","0.89700009117","0.0800000187",,"154.726","0","0.00682918","3.2","6.69","1.9236","0.08400001094","0.08400001094","4.82593","4.6154","0.40100002974","0.40100002974","45.5329","3"
"060750164001","0.08113604323","0.08113604323","0.09500002722",,"0.366","0.366","0.23022317095","0.23022317095","0.90300050475","0.90300050475","0.01800001198",,"150.831","0","0.00297604","6.4","14.39","3.6513","0.06600006207","0.06600006207","6.99301","3.7988","0.42300021399","0.42300021399","45.5263","3"
"060750262001","0.16242421464","0.16242421464","0.17300020545","0.17300020545","0.884","0.884","0.27647437552","0.27647437552","0.7700009215","0.7700009215","0.19700036052","0.19700036052","175.866","0","0.00197073","8.2","14.28","4.4834","0.09000013042","0.09000013042","2.43563","0.5207","0.06500024199","0.06500024199","45.2997","3"
"060750255003","0.19581","0.19581","0.112","0.112","0.807","0.807","0.23419","0.23419","0.878","0.878","0.12","0.12","104.623","0","0.00812184","8.2","14.28","4.4834","0.064","0.064","3.95738","0.5207","0.203","0.203","45.2795","3"
"060750254022","0.186245","0.186245","0.099","0.099","0.625","0.625","0.176811",,"0.901","0.901","0.065",,"26.5562","0","0.000880745","13.9","37.03","6.7351","0.048",,"5.97237","3.2195","0.179","0.179","45.2329","3"
"060750479013","0.14625485375","0.14625485375","0.177999822","0.177999822","0.573","0.573","0.25507874492","0.25507874492","0.903999096","0.903999096","0.080999919","0.080999919","62.8325","0","0.000895589","4.3","12.69","2.7109","0.115999884","0.115999884","4.0404","4.6154","0.317999682","0.317999682","45.2263","3"
"060750166004","0.06646186708","0.06646186708","0.05499989","0.05499989","0.297001","0.297001","0.23225553549","0.23225553549","0.96999806","0.96999806","0.076999846",,"221.406","0","0.0109472","6.4","14.39","3.6513","0.080999838","0.080999838","8.07382","3.7988","0.33999932","0.33999932","45.1996","3"
"060750158021","0.06908708118","0.06908708118","0.06400006881","0.06400006881","0.354","0.354","0.28485098621","0.28485098621","0.98299946393","0.98299946393","0.03600006023",,"144.25","0","0.000374075","12.0979","23.0968","5.4446","0.09200000204","0.09200000204","8.32073","3.7988","0.52399940097","0.52399940097","45.1731","3"
"060750326022","0.1220750149","0.1220750149","0.15200002111","0.15200002111","0.63","0.63","0.28571401472","0.28571401472","0.90100010427","0.90100010427","0.22600001457","0.22600001457","237.293","0","0.0155806","4.3","8.28","2.8093","0.11400000895","0.11400000895","2.35294","1.8761","0.27300003349","0.27300003349","44.9396","3"
"060750252002","0.1898614745","0.1898614745","0.10000027384","0.10000027384","0.508998","0.508998","0.27578740088","0.27578740088","0.94700359118","0.94700359118","0.01300095282",,"38.3029","0","0.00134385","13.9","37.03","6.7351","0.06100021774","0.06100021774","5.4567","3.2195","0.25600104819","0.25600104819","44.8929","3"
"060750126011","0.088836","0.088836","0.104","0.104","0.219","0.219","0.071228",,"0.983","0.983","0.014",,"0.251743","0","0.0174946","0","5.16","0","0.044","0.044","5.00587","0.3448","0.572","0.572","44.546","3"
"060750614003","0.17795582204","0.17795582204","0.060999939","0.060999939","0.430001","0.430001","0.20071079929","0.20071079929","0.927999072","0.927999072","0.045999954",,"58.9511","0","0.00229874","9.9082","14.5961","4.6859","0.072999927","0.072999927","6.51769","17.613","0.266999733","0.266999733","44.5329","3"
"060750158022","0.06908769087","0.06908769087","0.06400064","0.06400064","0.353994","0.353994","0.28485384851","0.28485384851","0.98300983","0.98300983","0.03600036",,"134.773","0","0.00060206","7.3398","15.8261","3.9471","0.09200092","0.09200092","6.41026","3.7988","0.52400524","0.52400524","44.5197","3"
"060750329012","0.14647700874","0.14647700874","0.1870000122","0.1870000122","0.782","0.782","0.21172001399","0.21172001399","0.85400004977","0.85400004977","0.172000012","0.172000012","139.73","0","0.00210688","6.4","10.72","2.498","0.1010000062","0.1010000062","2.51467","1.8761","0.13700001481","0.13700001481","44.2863","3"
"060750327007","0.142917","0.142917","0.179",,"0.656","0.656","0.216353","0.216353","0.84100009016",,"0.179","0.179","106.287","0","0.00498019","4.3","8.28","2.8093","0.097","0.097","3.07574","1.8761","0.15900007916","0.15900007916","44.2862","3"
"060750260022","0.171402","0.171402","0.161","0.161","0.746","0.746","0.277727","0.277727","0.808","0.808","0.149","0.149","200.444","0","0.00165412","8.8112","14.7954","5.0985","0.099",,"5.17241","0.9378","0.156","0.156","44.2664","2"
"060750330006","0.174831","0.174831","0.159","0.159","0.644","0.644","0.225606","0.225606","0.855","0.855","0.115","0.115","72.0036","0","0.00313447","6.4","10.72","2.498","0.079","0.079","3.61477","1.8761","0.23","0.23","44.2662","2"
"060750255004","0.19581001292","0.19581001292","0.11200001273","0.11200001273","0.807","0.807","0.23419002064","0.23419002064","0.87800005628","0.87800005628","0.12000002122","0.12000002122","117.493","0","0.00596523","8.2","14.28","4.4834","0.06400000789","0.06400000789","6.68577","0.5207","0.20300001578","0.20300001578","44.2529","2"
"060750452004","0.154662","0.154662","0.152","0.152","0.548","0.548","0.258678","0.258678","0.892","0.892","0.183","0.183","167.661","0","0.00199451","3.2","6.69","1.9236","0.107","0.107","4.91898","4.6154","0.291","0.291","44.213","2"
"060750215003","0.148567","0.148567","0.11","0.11","0.368","0.368","0.120491","0.120491","0.941","0.941","0.046",,"88.2222","0","0.00575111","5.996","16.2187","3.0612","0.074",,"4.87988","2.1589","0.493","0.493","44.2062","2"
"060750227021","0.158293","0.158293","0.074","0.074","0.319","0.319","0.065807",,"0.959","0.959","0.037",,"9.50746","0","0.00163307","9.9","14.55","4.6817","0.045","0.045","4.30321","17.613","0.276","0.276","44.2062","2"
"060750163003","0.0794019206","0.0794019206","0.04999995","0.04999995","0.544","0.544","0.31396568603","0.31396568603","0.926999073","0.926999073","0.021999978",,"92.2564","0","0","6.4165","14.4796","3.6682","0.113999886","0.113999886","9.86948","3.7988","0.392999607","0.392999607","44.1864","2"
"060750402001","0.11719170176","0.11719170176","0.14599961442","0.14599961442","0.511001","0.511001","0.16155960453","0.16155960453","0.89699761662","0.89699761662","0.07999982311",,"161.222","0","0.0123182","3.195","6.6795","1.9206","0.0839997849","0.0839997849","3.31675","3.7041","0.40099889736","0.40099889736","43.8862","2"
"060750169002","0.052191","0.052191","0.088","0.088","0.299","0.299","0.210438","0.210438","0.952","0.952","0.012",,"116.671","0","0.00200399","5.9006","5.4504","3.0763","0.109","0.109","6.90691","2.1589","0.452","0.452","43.8663","2"
"060750227042","0.098069","0.098069","0.117","0.117","0.308","0.308","0.093241","0.093241","0.987","0.987","0.015",,"70.6701","0","0.00101342","9.9787","14.9924","4.7221","0.076","0.076","4.17973","17.613","0.39","0.39","43.8663","2"
"060750207003","0.077391","0.077391","0.077","0.077","0.308","0.308","0.163074","0.163074","0.981","0.981","0.053","0.053","60.4752","0","0","13.9","37.03","6.7351","0.065","0.065","13.3176","2.1589","0.398","0.398","43.8597","2"
"060750402003","0.11719191384","0.11719191384","0.14599987696","0.14599987696","0.511","0.511","0.16155986325","0.16155986325","0.89699923881","0.89699923881","0.07999993306",,"135.093","0","0.00332105","3.2","6.69","1.9236","0.08399992996","0.08399992996","6.13825","4.6154","0.40099963967","0.40099963967","43.8596","2"
"060750351001","0.16164383836","0.16164383836","0.170999829",,"0.675","0.675","0.20901879098","0.20901879098","0.870999275",,"0.102999897","0.102999897","67.5053","0","0.00365212","4.3","8.28","2.8093","0.078999921","0.078999921","2.56849","1.8761","0.24799988018","0.24799988018","43.5995","2"
"060750132002","0.12843474313","0.12843474313","0.23499953","0.23499953","0.197002","0.197002","0.07150485699",,"0.993998012","0.993998012","0.01499997",,"76.6596","0","0.00282644","6.8062","15.2512","3.063","0.068999862","0.068999862","3.40136","0.3448","0.46999906","0.46999906","43.5729","2"
"060750129011","0.06084205457",,"0.09200008669","0.09200008669","0.228999","0.228999","0.06051210338","0.06051210338","0.98600074099","0.98600074099","0.01900001885",,"35.2969","0","0.0115914","0.0074","5.1837","0.0036","0.05000002864",,"6.81942","0.3448","0.50100041534","0.50100041534","43.5394","2"
"060750168013","0.115951",,"0.062","0.062","0.426","0.426","0.234762","0.234762","0.971","0.971","0.011",,"88.1289","0","0","15.2928","62.4914","12.7539","0.081","0.081","7.65184","2.7125","0.48","0.48","43.5264","2"
"060750452002","0.154662","0.154662","0.152","0.152","0.548","0.548","0.258678","0.258678","0.892","0.892","0.183","0.183","181.732","0","0.00108218","3.2093","6.7034","1.9311","0.107","0.107","9.4851","4.6154","0.291","0.291","43.5264","2"
"060750262005","0.16122644785","0.16122644785","0.171724471","0.171724471","0.884855","0.884855","0.2744355572","0.2744355572","0.76432279","0.76432279","0.195547519","0.195547519","227.387","0","0.00361259","7.9641","13.869","4.354","0.08933643","0.08933643","1.93477","0.5207","0.064520755","0.064520755","43.2997","2"
"060750329023","0.156696","0.156696","0.22","0.22","0.718","0.718","0.246548","0.246548","0.804","0.804","0.175","0.175","156.841","0","0.0011399","6.3988","10.7185","2.4982","0.109","0.109","0.821693","1.8761","0.273","0.273","43.2797","2"
"060750328012","0.185419","0.185419","0.208","0.208","0.723","0.723","0.222082","0.222082","0.847","0.847","0.17","0.17","233.594","0","0.00264664","6.4","10.72","2.498","0.11","0.11","6.55977","1.8761","0.161","0.161","43.2597","2"
"060750328022","0.13647801161","0.13647801161","0.175000011","0.175000011","0.803","0.803","0.24805001317","0.24805001317","0.84000006257","0.84000006257","0.20800000763","0.20800000763","295.3","0","0.00192954","5.0034","9.0973","2.705","0.1150000052","0.1150000052","3.5868","1.8761","0.27400001613","0.27400001613","43.2531","2"
"060750476003","0.15753684246","0.15753684246","0.180999819","0.180999819","0.6","0.6","0.19351980648","0.19351980648","0.866999133","0.866999133","0.152999847","0.152999847","151.777","0","0.00333429","3.693","9.3789","2.2764","0.086999913","0.086999913","2.00401","4.6154","0.253999746","0.253999746","43.2463","2"
"060750479023","0.116653","0.116653","0.172","0.172","0.54","0.54","0.290542","0.290542","0.914","0.914","0.086","0.086","200.305","0","0.00303394","4.3","12.69","2.7109","0.092","0.092","3.24149","4.6154","0.325","0.325","43.233","2"
"060750131022","0.05126317602",,"0.2500001536",,"0.128998","0.128998","0.11284219781","0.11284219781","0.98800252057","0.98800252057","0.00500007806",,"130.414","0","0.000377473","5.1831","21.7658","2.5093","0.0980000831",,"4.74052","0.3448","0.52900148565","0.52900148565","43.2264","2"
"060750135002","0.07446","0.07446","0.127","0.127","0.264","0.264","0.106867","0.106867","0.969","0.969","0.041",,"156.583","0","0.00148631","12.0926","23.1131","5.4424","0.084","0.084","4.10572","0.3448","0.634","0.634","43.2197","2"
"060750166003","0.066462","0.066462","0.055",,"0.296999","0.296999","0.232256","0.232256","0.97000125567",,"0.077","0.077","237.613","0","0.00735502","6.4","14.3899","3.6513","0.081","0.081","6.2179","3.7988","0.34000110248","0.34000110248","43.2063","2"
"060750205001","0.070746","0.070746","0.118","0.118","0.221","0.221","0.19044","0.19044","0.98","0.98","0.028",,"109.781","0","0.00522555","5.9","5.44","3.0756","0.057","0.057","6.30631","2.1589","0.431","0.431","43.2062","2"
"060750302021","0.096601","0.096601","0.087",,"0.514","0.514","0.242551","0.242551","0.94200053568",,"0.056","0.056","233.657","0","0.0263933","4.3","8.28","2.8093","0.024","0.024","8.05369","3.7988","0.40300047033","0.40300047033","43.1929","2"
"060750312014","0.130178","0.130178","0.151","0.151","0.847","0.847","0.33184","0.33184","0.816","0.816","0.2","0.2","275.386","0","0.000710484","8.2","14.28","4.4834","0.128","0.128","2.46305","0.5207","0.154","0.154","42.9665","2"
"060750263032","0.21196423667","0.21196423667","0.14675826263","0.14675826263","0.885745","0.885745","0.28794460956","0.28794460956","0.70522777552","0.70522777552","0.242298816","0.242298816","277.546","0","0.00322558","8.1826","14.2497","4.4739","0.08569108389","0.08569108389","2.29659","0.5207","0.13986361266","0.13986361266","42.9664","2"
"060750326023","0.12207493566","0.12207493566","0.15199992203","0.15199992203","0.63","0.63","0.28571381922","0.28571381922","0.90099945437","0.90099945437","0.22599986199","0.22599986199","242.98","0","0.0049276","4.3","8.28","2.8093","0.11399993465","0.11399993465","2.91006","1.8761","0.27299984292","0.27299984292","42.933","2"
"060750313011","0.174113","0.174113","0.152","0.152","0.819","0.819","0.267079","0.267079","0.833","0.833","0.133","0.133","195.372","0","0.00176475","7.6718","13.2629","3.8255","0.115","0.115","6.39182","0.5125","0.208","0.208","42.9264","2"
"060750157001","0.061339","0.061339","0.097","0.097","0.495","0.495","0.242024","0.242024","0.933","0.933","0.05",,"192.812","0","0.000644177","10.0643","19.3466","4.6398","0.081","0.081","6.38298","0.6531","0.342","0.342","42.8931","2"
"060750452005","0.15466207276","0.15466207276","0.15200010929","0.15200010929","0.547999","0.547999","0.25867802069","0.25867802069","0.89200035961","0.89200035961","0.18300003787","0.18300003787","160.9","0","0.00166494","3.2","6.69","1.9236","0.10700001859","0.10700001859","4.90621","4.6154","0.29100007568","0.29100007568","42.8797","2"
"060750329013","0.146477","0.146477","0.187","0.187","0.782","0.782","0.21172","0.21172","0.854","0.854","0.172","0.172","136.139","0","0.00176334","6.4","10.72","2.498","0.101","0.101","3.91293","1.8761","0.137","0.137","42.613","2"
"060750127003","0.121341","0.121341","0.114","0.114","0.173","0.173","0.115753","0.115753","0.963","0.963","0.019",,"3.48471","0","0.0113866","0","5.1498","0","0.101","0.101","1.7452","0.3448","0.5","0.5","42.586","2"
"060750426022","0.20678679321","0.20678679321","0.152999847","0.152999847","0.450001","0.450001","0.16531283469","0.16531283469","0.904999095","0.904999095","0.086999913",,"117.442","0","0.0309277","3.5853","8.7918","2.1994","0.092999907","0.092999907","2.84091","4.6154","0.270999729","0.270999729","42.5728","2"
"060750127002","0.121341","0.121341","0.114","0.114","0.173","0.173","0.115753","0.115753","0.963","0.963","0.019",,"2.25366","0","0.00678485","0","5.16","0","0.101","0.101","2.80583","0.3448","0.5","0.5","42.5727","2"
"060750166001","0.06646195156",,"0.05500003053","0.05500003053","0.297","0.297","0.23225592232","0.23225592232","0.96999992866","0.96999992866","0.07699985739",,"202.946","0","0.00343163","6.4","14.39","3.6513","0.08099990826",,"8.01068","3.7988","0.34000010811","0.34000010811","42.533","2"
"060750204022","0.06686000842","0.06686000842","0.14100001165","0.14100001165","0.296","0.296","0.12548401193","0.12548401193","0.9820001329","0.9820001329","0.01900000284",,"212.658","0","0.00588","4.6363","7.896","2.4557","0.12100001084",,"5.77515","2.1589","0.50200006096","0.50200006096","42.533","2"
"060750205003","0.07074581414","0.07074581414","0.11799966496","0.11799966496","0.221002","0.221002","0.19043945438","0.19043945438","0.9799972494","0.9799972494","0.02799991849",,"156.295","0","0.00366337","5.9","5.44","3.0756","0.05699983704","0.05699983704","10.8429","2.1589","0.4309987836","0.4309987836","42.5196","2"
"060750260021","0.1714020138","0.1714020138","0.16100000887","0.16100000887","0.746","0.746","0.27772702446","0.27772702446","0.8080000501","0.8080000501","0.14900001363","0.14900001363","148.971","0","0.00110774","8.2018","14.2815","4.4852","0.09900000608",,"2.21852","0.5207","0.15600001293","0.15600001293","42.2997","2"
"060750131021","0.05126300505",,"0.25000001202","0.25000001202","0.129","0.129","0.11284201853","0.11284201853","0.98800007354","0.98800007354","0.00500001244",,"178.648","0","0.00031427","7.9","30.47","3.8247","0.0980000106",,"2.65701","0.3448","0.52900004699","0.52900004699","42.2398","2"
"060750253002","0.16209831314","0.16209831314","0.08600016493","0.08600016493","0.491999","0.491999","0.20437345486","0.20437345486","0.92300156189","0.92300156189","0.10600002144",,"119.185","0","0.00107459","13.9","37.03","6.7351","0.05700010061","0.05700010061","4.19287","3.2195","0.25900042222","0.25900042222","42.233","2"
"060750251002","0.13189693722","0.13189693722","0.1129999234","0.1129999234","0.480001","0.480001","0.21751888288","0.21751888288","0.95699938774","0.95699938774","0.02699997773",,"106.901","0","0","13.9","37.03","6.7351","0.08599993621","0.08599993621","6.07441","3.2195","0.22499986819","0.22499986819","42.2264","2"
"060750130001","0.08948982102","0.08948982102","0.141999716","0.141999716","0.186002","0.186002","0.14399071202","0.14399071202","0.96499807","0.96499807","0.007999984",,"48.0991","0","0.00785419","0.0148","5.2073","0.0071","0.056999886",,"5.43634","0.3448","0.48499903","0.48499903","42.2261","2"
"060750128001","0.172779","0.172779","0.118","0.118","0.265","0.265","0.114711","0.114711","0.958","0.958","0.017",,"8.5","0","0.0145976","0","5.16","0","0.056","0.056","6.095","0.3448","0.5","0.5","42.2127","2"
"060750428002","0.27463322787","0.27463322787","0.201849193","0.201849193","0.330815","0.330815","0.09702880764",,"0.965495401","0.965495401","0.035795916",,"-5.2","0.0293414","0.00526343","4.0455","11.9391","2.5505","0.064631515","0.064631515","2.35738","0.3428","0.21875282","0.21875282","41.9526","2"
"060750476002","0.15753684246","0.15753684246","0.180999819","0.180999819","0.6","0.6","0.19351980648","0.19351980648","0.866999133","0.866999133","0.152999847","0.152999847","147.817","0","0.00246893","3.6945","9.3876","2.2776","0.086999913","0.086999913","2.24383","4.6154","0.253999746","0.253999746","41.913","2"
"060750129022","0.072392",,"0.115","0.115","0.272","0.272","0.137145","0.137145","0.983","0.983","0.025",,"27.712","0","0.011774","0","5.16","0","0.038",,"3.77797","0.3448","0.551","0.551","41.8994","2"
"060750402004","0.11719200001","0.11719200001","0.146","0.146","0.511","0.511","0.16156","0.16156","0.89700000002","0.89700000002","0.08",,"129.982","0","0.00590752","3.1978","6.6854","1.9223","0.084","0.084","3.5791","3.0129","0.40100000001","0.40100000001","41.8929","2"
